============================================ prepare_Object
79226537
object read {'loc': [73.96368850143699, -15.9143685522971], 'ra': 253.963688501437, 'decl': -15.9143685522971}
object read {'loc': [72.98760222709299, -17.554472310852], 'ra': 252.987602227093, 'decl': -17.554472310852}
object read {'loc': [73.963364098537, -16.4270132075196], 'ra': 253.963364098537, 'decl': -16.4270132075196}
object read {'loc': [74.39094657328201, -16.8166391360107], 'ra': 254.390946573282, 'decl': -16.8166391360107}
object read {'loc': [74.745841345033, -16.0078832386148], 'ra': 254.745841345033, 'decl': -16.0078832386148}
object read {'loc': [73.70003552112101, -16.4311023079334], 'ra': 253.700035521121, 'decl': -16.4311023079334}
object read {'loc': [72.95277554306301, -16.8177563479345], 'ra': 252.952775543063, 'decl': -16.8177563479345}
object read {'loc': [73.32990858415499, -17.1222248910913], 'ra': 253.329908584155, 'decl': -17.1222248910913}
object read {'loc': [73.192034845932, -17.0466323502955], 'ra': 253.192034845932, 'decl': -17.0466323502955}
object read {'loc': [73.809285861792, -17.6941466415101], 'ra': 253.809285861792, 'decl': -17.6941466415101}
object read {'loc': [74.62112049156701, -16.9227538624212], 'ra': 254.621120491567, 'decl': -16.9227538624212}
object read {'loc': [73.17085182435099, -17.609925751575], 'ra': 253.170851824351, 'decl': -17.609925751575}
object read {'loc': [74.70208177631599, -17.8057548843976], 'ra': 254.702081776316, 'decl': -17.8057548843976}
object read {'loc': [72.82599677108101, -17.0092610050908], 'ra': 252.825996771081, 'decl': -17.0092610050908}
object read {'loc': [73.622507738087, -16.520441813286], 'ra': 253.622507738087, 'decl': -16.520441813286}
object read {'loc': [73.58163914600101, -17.2737742582633], 'ra': 253.581639146001, 'decl': -17.2737742582633}
object read {'loc': [73.94473842479599, -16.1076394605976], 'ra': 253.944738424796, 'decl': -16.1076394605976}
object read {'loc': [74.87263351040201, -16.2825540459943], 'ra': 254.872633510402, 'decl': -16.2825540459943}
object read {'loc': [74.325257443331, -16.1013977377586], 'ra': 254.325257443331, 'decl': -16.1013977377586}
object read {'loc': [73.00363019736, -16.1775138718946], 'ra': 253.00363019736, 'decl': -16.1775138718946}
object read {'loc': [74.18515404867799, -17.4341953476531], 'ra': 254.185154048678, 'decl': -17.4341953476531}
object read {'loc': [74.17751907544701, -16.1305440547948], 'ra': 254.177519075447, 'decl': -16.1305440547948}
object read {'loc': [74.250529684844, -17.5463879142935], 'ra': 254.250529684844, 'decl': -17.5463879142935}
object read {'loc': [72.971390791886, -16.0104231992176], 'ra': 252.971390791886, 'decl': -16.0104231992176}
object read {'loc': [74.54988523984099, -17.9481313450184], 'ra': 254.549885239841, 'decl': -17.9481313450184}
object read {'loc': [73.39247748003999, -17.8895517519389], 'ra': 253.39247748004, 'decl': -17.8895517519389}
object read {'loc': [127.403074805941, -16.4903616627673], 'ra': 307.403074805941, 'decl': -16.4903616627673}
object read {'loc': [127.27622430940897, -16.7986924790334], 'ra': 307.276224309409, 'decl': -16.7986924790334}
object read {'loc': [126.54052224410799, -17.0042005719698], 'ra': 306.540522244108, 'decl': -17.0042005719698}
object read {'loc': [127.82751911156998, -16.7957207841114], 'ra': 307.82751911157, 'decl': -16.7957207841114}
object read {'loc': [127.61578221489299, -17.4984062396543], 'ra': 307.615782214893, 'decl': -17.4984062396543}
object read {'loc': [127.314754351504, -17.5248297234386], 'ra': 307.314754351504, 'decl': -17.5248297234386}
object read {'loc': [127.07633824071598, -17.6989475731771], 'ra': 307.076338240716, 'decl': -17.6989475731771}
object read {'loc': [127.00489760993503, -16.4580133086568], 'ra': 307.004897609935, 'decl': -16.4580133086568}
object read {'loc': [127.97975510641498, -15.9523502172325], 'ra': 307.979755106415, 'decl': -15.9523502172325}
object read {'loc': [127.69078251140098, -16.2963510487138], 'ra': 307.690782511401, 'decl': -16.2963510487138}
object read {'loc': [126.61636196331199, -16.2278105171732], 'ra': 306.616361963312, 'decl': -16.2278105171732}
object read {'loc': [127.631434081399, -17.2558438000392], 'ra': 307.631434081399, 'decl': -17.2558438000392}
object read {'loc': [127.77818755526499, -17.0869310584698], 'ra': 307.778187555265, 'decl': -17.0869310584698}
object read {'loc': [128.245836428272, -16.6102946084544], 'ra': 308.245836428272, 'decl': -16.6102946084544}
object read {'loc': [126.58757257852398, -16.0206642161599], 'ra': 306.587572578524, 'decl': -16.0206642161599}
object read {'loc': [126.79541956812199, -17.1353982077474], 'ra': 306.795419568122, 'decl': -17.1353982077474}
object read {'loc': [126.90331744891103, -16.060599331693], 'ra': 306.903317448911, 'decl': -16.060599331693}
object read {'loc': [128.437400267915, -16.1461146468271], 'ra': 308.437400267915, 'decl': -16.1461146468271}
object read {'loc': [-179.29826298884345, -15.5655036679561], 'ra': 0.701737011156565, 'decl': -15.5655036679561}
object read {'loc': [-179.96520400742773, -14.1250568967097], 'ra': 0.0347959925722623, 'decl': -14.1250568967097}
object read {'loc': [-178.05755552889224, -13.7876276868747], 'ra': 1.94244447110776, 'decl': -13.7876276868747}
object read {'loc': [-179.2551604482069, -14.6389566600284], 'ra': 0.744839551793094, 'decl': -14.6389566600284}
object read {'loc': [-178.48885415026476, -15.7112793500399], 'ra': 1.51114584973524, 'decl': -15.7112793500399}
object read {'loc': [-179.1544791559166, -15.4641341410674], 'ra': 0.845520844083401, 'decl': -15.4641341410674}
object read {'loc': [-179.96446176534607, -15.762086038737], 'ra': 0.0355382346539257, 'decl': -15.762086038737}
object read {'loc': [-179.90282427783984, -15.3476894067184], 'ra': 0.0971757221601459, 'decl': -15.3476894067184}
object read {'loc': [-179.79553695315008, -15.8439884773207], 'ra': 0.204463046849931, 'decl': -15.8439884773207}
object read {'loc': [-178.46035110549903, -15.1021927330597], 'ra': 1.53964889450096, 'decl': -15.1021927330597}
object read {'loc': [-179.92685217181324, -15.1778170941132], 'ra': 0.0731478281867734, 'decl': -15.1778170941132}
object read {'loc': [-178.0387351534299, -15.1437857286212], 'ra': 1.96126484657009, 'decl': -15.1437857286212}
object read {'loc': [-179.35103113842322, -15.2578385518005], 'ra': 0.64896886157679, 'decl': -15.2578385518005}
object read {'loc': [-179.50876589156164, -15.1088668129154], 'ra': 0.491234108438367, 'decl': -15.1088668129154}
object read {'loc': [-179.54037961907324, -14.2071862602518], 'ra': 0.459620380926777, 'decl': -14.2071862602518}
object read {'loc': [-178.21390515093054, -13.9706296327496], 'ra': 1.78609484906945, 'decl': -13.9706296327496}
object read {'loc': [-178.77000815797544, -15.5432008706497], 'ra': 1.22999184202455, 'decl': -15.5432008706497}
object read {'loc': [-178.05263939138388, -14.1853011601608], 'ra': 1.94736060861613, 'decl': -14.1853011601608}
object read {'loc': [-178.52630769407494, -14.561420330811], 'ra': 1.47369230592507, 'decl': -14.561420330811}
object read {'loc': [-178.97640647190033, -14.3446510653282], 'ra': 1.02359352809968, 'decl': -14.3446510653282}
object read {'loc': [-179.85092814462237, -15.8188088495678], 'ra': 0.149071855377628, 'decl': -15.8188088495678}
object read {'loc': [-179.5602185740235, -15.330033952271], 'ra': 0.439781425976483, 'decl': -15.330033952271}
object read {'loc': [-177.94555776968207, -14.8213718630645], 'ra': 2.05444223031793, 'decl': -14.8213718630645}
object read {'loc': [-178.6892107139288, -14.2235832215746], 'ra': 1.31078928607122, 'decl': -14.2235832215746}
object read {'loc': [-179.8789606670186, -13.9907564568852], 'ra': 0.121039332981406, 'decl': -13.9907564568852}
object read {'loc': [-179.7738051055372, -14.5736335027186], 'ra': 0.22619489446279, 'decl': -14.5736335027186}
object read {'loc': [-179.744175644113, -14.1961262698946], 'ra': 0.255824355886996, 'decl': -14.1961262698946}
object read {'loc': [-179.6610680964118, -14.3175191426859], 'ra': 0.338931903588192, 'decl': -14.3175191426859}
object read {'loc': [-179.14094337295097, -13.8740233722333], 'ra': 0.859056627049026, 'decl': -13.8740233722333}
object read {'loc': [-126.6460651670388, -14.8061867042751], 'ra': 53.3539348329612, 'decl': -14.8061867042751}
object read {'loc': [-125.2986642558574, -14.9803270352779], 'ra': 54.7013357441426, 'decl': -14.9803270352779}
object read {'loc': [-126.1174132715759, -14.630294005613], 'ra': 53.8825867284241, 'decl': -14.630294005613}
object read {'loc': [-126.3186091935631, -14.974634394775], 'ra': 53.6813908064369, 'decl': -14.974634394775}
object read {'loc': [-126.412343794688, -14.4816151809632], 'ra': 53.587656205312, 'decl': -14.4816151809632}
object read {'loc': [-126.2304673716379, -15.7311578352599], 'ra': 53.7695326283621, 'decl': -15.7311578352599}
object read {'loc': [-126.7748667281308, -13.8094250437811], 'ra': 53.2251332718692, 'decl': -13.8094250437811}
object read {'loc': [-126.97399003536529, -15.7663558295598], 'ra': 53.0260099646347, 'decl': -15.7663558295598}
object read {'loc': [-126.60000902575871, -15.1368990116777], 'ra': 53.3999909742413, 'decl': -15.1368990116777}
object read {'loc': [-124.87881219077849, -14.7022348048212], 'ra': 55.1211878092215, 'decl': -14.7022348048212}
object read {'loc': [-125.0006175882217, -14.3522230537245], 'ra': 54.9993824117783, 'decl': -14.3522230537245}
object read {'loc': [-126.4304243062382, -14.8032558285164], 'ra': 53.5695756937618, 'decl': -14.8032558285164}
object read {'loc': [-126.9321289200636, -14.6268342841536], 'ra': 53.0678710799364, 'decl': -14.6268342841536}
object read {'loc': [-125.0177522587736, -15.0851069261095], 'ra': 54.9822477412264, 'decl': -15.0851069261095}
object read {'loc': [-125.8435466906738, -13.8866480935881], 'ra': 54.1564533093262, 'decl': -13.8866480935881}
object read {'loc': [-125.082233479226, -13.831206216688], 'ra': 54.917766520774, 'decl': -13.831206216688}
object read {'loc': [-126.3709196391992, -15.2948371857528], 'ra': 53.6290803608008, 'decl': -15.2948371857528}
object read {'loc': [-125.8720676667817, -15.5279581076245], 'ra': 54.1279323332183, 'decl': -15.5279581076245}
object read {'loc': [-72.930818501117, -15.3063372119388], 'ra': 107.069181498883, 'decl': -15.3063372119388}
object read {'loc': [-72.817420057033, -15.4219547263471], 'ra': 107.182579942967, 'decl': -15.4219547263471}
object read {'loc': [-72.089648801729, -14.3055688727384], 'ra': 107.910351198271, 'decl': -14.3055688727384}
object read {'loc': [-72.471637408602, -14.0653158064078], 'ra': 107.528362591398, 'decl': -14.0653158064078}
object read {'loc': [-73.262653991671, -13.7943169270942], 'ra': 106.737346008329, 'decl': -13.7943169270942}
object read {'loc': [-73.189764640734, -14.7982732165381], 'ra': 106.810235359266, 'decl': -14.7982732165381}
object read {'loc': [-73.887906250663, -15.2124596981765], 'ra': 106.112093749337, 'decl': -15.2124596981765}
object read {'loc': [-73.745867030529, -13.851471390597], 'ra': 106.254132969471, 'decl': -13.851471390597}
object read {'loc': [-73.736776520563, -14.2356057707235], 'ra': 106.263223479437, 'decl': -14.2356057707235}
object read {'loc': [-73.481627224314, -15.4510151385593], 'ra': 106.518372775686, 'decl': -15.4510151385593}
object read {'loc': [-72.386209945391, -14.3425204484779], 'ra': 107.613790054609, 'decl': -14.3425204484779}
object read {'loc': [-72.462431871567, -15.4889078753134], 'ra': 107.537568128433, 'decl': -15.4889078753134}
object read {'loc': [-72.612468033244, -13.8121538912657], 'ra': 107.387531966756, 'decl': -13.8121538912657}
object read {'loc': [-71.981572505231, -14.1970439940584], 'ra': 108.018427494769, 'decl': -14.1970439940584}
object read {'loc': [-73.009837510711, -14.5679346213068], 'ra': 106.990162489289, 'decl': -14.5679346213068}
object read {'loc': [-73.168341044954, -15.0385665068698], 'ra': 106.831658955046, 'decl': -15.0385665068698}
object read {'loc': [-72.357020780178, -14.9480233154475], 'ra': 107.642979219822, 'decl': -14.9480233154475}
object read {'loc': [-72.461160724371, -15.013688494153], 'ra': 107.538839275629, 'decl': -15.013688494153}
object read {'loc': [-71.928521638131, -14.0361078730814], 'ra': 108.071478361869, 'decl': -14.0361078730814}
object read {'loc': [-72.91953440495, -15.0993955918635], 'ra': 107.08046559505, 'decl': -15.0993955918635}
object read {'loc': [-72.136289441855, -13.8830532011161], 'ra': 107.863710558145, 'decl': -13.8830532011161}
object read {'loc': [-73.905815412161, -14.2982212453961], 'ra': 106.094184587839, 'decl': -14.2982212453961}
object read {'loc': [-72.993702736545, -14.0622798872656], 'ra': 107.006297263455, 'decl': -14.0622798872656}
object read {'loc': [-73.38076303459, -14.2815474974463], 'ra': 106.61923696541, 'decl': -14.2815474974463}
object read {'loc': [-71.863840987108, -15.0580539532341], 'ra': 108.136159012892, 'decl': -15.0580539532341}
object read {'loc': [-72.353760036905, -15.4316727503226], 'ra': 107.646239963095, 'decl': -15.4316727503226}
object read {'loc': [-20.17226173071799, -15.6829385525963], 'ra': 159.827738269282, 'decl': -15.6829385525963}
object read {'loc': [-19.43372912879599, -14.952254906834], 'ra': 160.566270871204, 'decl': -14.952254906834}
object read {'loc': [-20.155050041451005, -15.6005431011518], 'ra': 159.844949958549, 'decl': -15.6005431011518}
object read {'loc': [-19.447957464093008, -15.4388617399025], 'ra': 160.552042535907, 'decl': -15.4388617399025}
object read {'loc': [-20.829320534436988, -14.8254423157722], 'ra': 159.170679465563, 'decl': -14.8254423157722}
object read {'loc': [-20.735783859223005, -14.8535987960601], 'ra': 159.264216140777, 'decl': -14.8535987960601}
object read {'loc': [-19.216323450188014, -15.4575328040314], 'ra': 160.783676549812, 'decl': -15.4575328040314}
object read {'loc': [-19.386586415778993, -15.4738826563931], 'ra': 160.613413584221, 'decl': -15.4738826563931}
object read {'loc': [-19.177806426637005, -14.8503774835428], 'ra': 160.822193573363, 'decl': -14.8503774835428}
object read {'loc': [-19.902310171142005, -14.4520911168304], 'ra': 160.097689828858, 'decl': -14.4520911168304}
object read {'loc': [-18.920170382690003, -15.3910339784448], 'ra': 161.07982961731, 'decl': -15.3910339784448}
object read {'loc': [-20.480297164375997, -14.2235461876633], 'ra': 159.519702835624, 'decl': -14.2235461876633}
object read {'loc': [-19.538270726151012, -13.8460566196854], 'ra': 160.461729273849, 'decl': -13.8460566196854}
object read {'loc': [-20.327992638783996, -13.9989586042617], 'ra': 159.672007361216, 'decl': -13.9989586042617}
object read {'loc': [-20.936489839622, -14.1751335462155], 'ra': 159.063510160378, 'decl': -14.1751335462155}
object read {'loc': [-19.829102259112005, -14.0835786678353], 'ra': 160.170897740888, 'decl': -14.0835786678353}
object read {'loc': [-19.805643775617, -15.6664499208787], 'ra': 160.194356224383, 'decl': -15.6664499208787}
object read {'loc': [-19.443456294127998, -14.5839842015006], 'ra': 160.556543705872, 'decl': -14.5839842015006}
object read {'loc': [-19.79437139477801, -14.8379783875444], 'ra': 160.205628605222, 'decl': -14.8379783875444}
object read {'loc': [-20.360640604497007, -15.6418883329262], 'ra': 159.639359395503, 'decl': -15.6418883329262}
object read {'loc': [-20.523525788650005, -14.7795427243779], 'ra': 159.47647421135, 'decl': -14.7795427243779}
object read {'loc': [-19.24630772142399, -14.4594901762755], 'ra': 160.753692278576, 'decl': -14.4594901762755}
object read {'loc': [-19.254754350182992, -14.2216352306875], 'ra': 160.745245649817, 'decl': -14.2216352306875}
object read {'loc': [-20.45227802628699, -15.0637604043608], 'ra': 159.547721973713, 'decl': -15.0637604043608}
object read {'loc': [-20.41643548494099, -13.9266817578699], 'ra': 159.583564515059, 'decl': -13.9266817578699}
object read {'loc': [33.745879847325, -13.8038815774613], 'ra': 213.745879847325, 'decl': -13.8038815774613}
object read {'loc': [33.37436869881199, -14.1526511782468], 'ra': 213.374368698812, 'decl': -14.1526511782468}
object read {'loc': [34.062000459486995, -15.3928482060522], 'ra': 214.062000459487, 'decl': -15.3928482060522}
object read {'loc': [33.07769398096701, -14.9380375893705], 'ra': 213.077693980967, 'decl': -14.9380375893705}
object read {'loc': [32.40716520534099, -14.8349090067444], 'ra': 212.407165205341, 'decl': -14.8349090067444}
object read {'loc': [32.71017492568899, -14.9230338510674], 'ra': 212.710174925689, 'decl': -14.9230338510674}
object read {'loc': [33.343735491703995, -14.8243104065773], 'ra': 213.343735491704, 'decl': -14.8243104065773}
object read {'loc': [33.75060063128899, -14.3696235356728], 'ra': 213.750600631289, 'decl': -14.3696235356728}
object read {'loc': [32.87614142997501, -14.4647883647877], 'ra': 212.876141429975, 'decl': -14.4647883647877}
object read {'loc': [32.42599995613699, -14.3613213266317], 'ra': 212.425999956137, 'decl': -14.3613213266317}
object read {'loc': [33.90344880990901, -14.9021801524101], 'ra': 213.903448809909, 'decl': -14.9021801524101}
object read {'loc': [33.07278732424399, -15.778894001206], 'ra': 213.072787324244, 'decl': -15.778894001206}
object read {'loc': [32.768499601364994, -13.8302340211494], 'ra': 212.768499601365, 'decl': -13.8302340211494}
object read {'loc': [32.26498490672401, -13.9074731497697], 'ra': 212.264984906724, 'decl': -13.9074731497697}
object read {'loc': [33.47414521937901, -14.0379312175969], 'ra': 213.474145219379, 'decl': -14.0379312175969}
object read {'loc': [32.171274705906, -14.2787060497827], 'ra': 212.171274705906, 'decl': -14.2787060497827}
object read {'loc': [33.467613563903996, -14.872714632004], 'ra': 213.467613563904, 'decl': -14.872714632004}
object read {'loc': [32.878614485692, -14.1640677208261], 'ra': 212.878614485692, 'decl': -14.1640677208261}
object read {'loc': [33.00853743804899, -15.4678290628725], 'ra': 213.008537438049, 'decl': -15.4678290628725}
object read {'loc': [33.07942366394201, -14.1692087077453], 'ra': 213.079423663942, 'decl': -14.1692087077453}
object read {'loc': [32.079424892660995, -14.2143454505298], 'ra': 212.079424892661, 'decl': -14.2143454505298}
object read {'loc': [33.088605939035006, -14.4663870334117], 'ra': 213.088605939035, 'decl': -14.4663870334117}
object read {'loc': [32.516390887749, -14.6015285693842], 'ra': 212.516390887749, 'decl': -14.6015285693842}
object read {'loc': [32.494366434716, -15.6840104307992], 'ra': 212.494366434716, 'decl': -15.6840104307992}
object read {'loc': [32.14515974365, -14.7958906882828], 'ra': 212.14515974365, 'decl': -14.7958906882828}
object read {'loc': [33.384017831308, -15.7021652424281], 'ra': 213.384017831308, 'decl': -15.7021652424281}
object read {'loc': [33.00803132916499, -14.5653314414728], 'ra': 213.008031329165, 'decl': -14.5653314414728}
object read {'loc': [33.76297730331899, -15.840381431032], 'ra': 213.762977303319, 'decl': -15.840381431032}
object read {'loc': [85.61347955565998, -14.9111725875727], 'ra': 265.61347955566, 'decl': -14.9111725875727}
object read {'loc': [86.30571148785401, -14.5262671960525], 'ra': 266.305711487854, 'decl': -14.5262671960525}
object read {'loc': [85.34889190139597, -14.9190129538841], 'ra': 265.348891901396, 'decl': -14.9190129538841}
object read {'loc': [86.87196866912802, -13.8225226594064], 'ra': 266.871968669128, 'decl': -13.8225226594064}
object read {'loc': [85.32626347009801, -15.5661202663018], 'ra': 265.326263470098, 'decl': -15.5661202663018}
object read {'loc': [86.24423075343401, -14.1763161344721], 'ra': 266.244230753434, 'decl': -14.1763161344721}
object read {'loc': [86.82328168673803, -14.2317276199093], 'ra': 266.823281686738, 'decl': -14.2317276199093}
object read {'loc': [85.077942605121, -14.6983921346354], 'ra': 265.077942605121, 'decl': -14.6983921346354}
object read {'loc': [86.98215911187998, -14.8947017376649], 'ra': 266.98215911188, 'decl': -14.8947017376649}
object read {'loc': [85.97117568723502, -15.4192665448988], 'ra': 265.971175687235, 'decl': -15.4192665448988}
object read {'loc': [86.553082250746, -15.8203066856448], 'ra': 266.553082250746, 'decl': -15.8203066856448}
object read {'loc': [86.63193531855501, -14.3635972093221], 'ra': 266.631935318555, 'decl': -14.3635972093221}
object read {'loc': [85.973555099843, -15.1691997076788], 'ra': 265.973555099843, 'decl': -15.1691997076788}
object read {'loc': [86.61616568036402, -14.4601363124785], 'ra': 266.616165680364, 'decl': -14.4601363124785}
object read {'loc': [86.41096580502301, -13.8852332694081], 'ra': 266.410965805023, 'decl': -13.8852332694081}
object read {'loc': [86.593587436603, -14.0466352969137], 'ra': 266.593587436603, 'decl': -14.0466352969137}
object read {'loc': [86.15156946625399, -15.7966429511724], 'ra': 266.151569466254, 'decl': -15.7966429511724}
object read {'loc': [85.99499547381203, -14.5188920713742], 'ra': 265.994995473812, 'decl': -14.5188920713742}
object read {'loc': [86.62543632376298, -14.9310038525842], 'ra': 266.625436323763, 'decl': -14.9310038525842}
object read {'loc': [86.31384182554302, -14.9224529802863], 'ra': 266.313841825543, 'decl': -14.9224529802863}
object read {'loc': [87.19906751237397, -15.2398587332483], 'ra': 267.199067512374, 'decl': -15.2398587332483}
object read {'loc': [85.60394789211301, -15.3063973540856], 'ra': 265.603947892113, 'decl': -15.3063973540856}
object read {'loc': [85.39093797854503, -13.9982572682876], 'ra': 265.390937978545, 'decl': -13.9982572682876}
object read {'loc': [85.21108401749802, -13.9802019073113], 'ra': 265.211084017498, 'decl': -13.9802019073113}
object read {'loc': [87.21213475971899, -15.8593905317137], 'ra': 267.212134759719, 'decl': -15.8593905317137}
object read {'loc': [86.53149252730498, -14.0559829815037], 'ra': 266.531492527305, 'decl': -14.0559829815037}
object read {'loc': [86.766003433879, -14.8509560066259], 'ra': 266.766003433879, 'decl': -14.8509560066259}
object read {'loc': [86.75853413263502, -15.7283596879908], 'ra': 266.758534132635, 'decl': -15.7283596879908}
object read {'loc': [86.23778161430499, -14.0590817773131], 'ra': 266.237781614305, 'decl': -14.0590817773131}
object read {'loc': [86.49358007495601, -15.1827462549561], 'ra': 266.493580074956, 'decl': -15.1827462549561}
object read {'loc': [138.24628538991402, -13.9020043894038], 'ra': 318.246285389914, 'decl': -13.9020043894038}
object read {'loc': [139.82268097837, -15.6319358971615], 'ra': 319.82268097837, 'decl': -15.6319358971615}
object read {'loc': [138.481892847374, -14.4628980842848], 'ra': 318.481892847374, 'decl': -14.4628980842848}
object read {'loc': [138.20706706938898, -14.9847756873724], 'ra': 318.207067069389, 'decl': -14.9847756873724}
object read {'loc': [138.50166799276798, -15.2624688681072], 'ra': 318.501667992768, 'decl': -15.2624688681072}
object read {'loc': [138.172087166883, -15.6530275475691], 'ra': 318.172087166883, 'decl': -15.6530275475691}
object read {'loc': [139.00519102582098, -15.0622949264395], 'ra': 319.005191025821, 'decl': -15.0622949264395}
object read {'loc': [138.140058439286, -15.4700293076787], 'ra': 318.140058439286, 'decl': -15.4700293076787}
object read {'loc': [139.663535840004, -15.3226890317291], 'ra': 319.663535840004, 'decl': -15.3226890317291}
object read {'loc': [140.02972293221, -14.9528035381921], 'ra': 320.02972293221, 'decl': -14.9528035381921}
object read {'loc': [139.304762933296, -13.9878626369345], 'ra': 319.304762933296, 'decl': -13.9878626369345}
object read {'loc': [138.89488844642898, -15.2634829186155], 'ra': 318.894888446429, 'decl': -15.2634829186155}
object read {'loc': [139.23937094219798, -14.2361040226504], 'ra': 319.239370942198, 'decl': -14.2361040226504}
object read {'loc': [138.83187191706003, -13.9777193371365], 'ra': 318.83187191706, 'decl': -13.9777193371365}
object read {'loc': [139.07967860849902, -15.7117324859505], 'ra': 319.079678608499, 'decl': -15.7117324859505}
object read {'loc': [138.91813566485303, -14.3836714722878], 'ra': 318.918135664853, 'decl': -14.3836714722878}
object read {'loc': [140.13418214137897, -15.3339148623519], 'ra': 320.134182141379, 'decl': -15.3339148623519}
object read {'loc': [-169.0139400204806, -11.9553211325661], 'ra': 10.9860599795194, 'decl': -11.9553211325661}
object read {'loc': [-169.0362233261682, -11.9616930901191], 'ra': 10.9637766738318, 'decl': -11.9616930901191}
object read {'loc': [-167.1504784981715, -12.070616811584], 'ra': 12.8495215018285, 'decl': -12.070616811584}
object read {'loc': [-168.8115320660899, -13.0712885535363], 'ra': 11.1884679339101, 'decl': -13.0712885535363}
object read {'loc': [-168.5600438195481, -13.2349743462722], 'ra': 11.4399561804519, 'decl': -13.2349743462722}
object read {'loc': [-168.0516877392429, -11.8216307749387], 'ra': 11.9483122607571, 'decl': -11.8216307749387}
object read {'loc': [-167.6696231814813, -12.8921603687266], 'ra': 12.3303768185187, 'decl': -12.8921603687266}
object read {'loc': [-167.779074620989, -13.0170628492994], 'ra': 12.220925379011, 'decl': -13.0170628492994}
object read {'loc': [-168.8121412455901, -13.4547497885757], 'ra': 11.1878587544099, 'decl': -13.4547497885757}
object read {'loc': [-168.677208136888, -12.8747136037234], 'ra': 11.322791863112, 'decl': -12.8747136037234}
object read {'loc': [-167.7779488984952, -11.9428416990073], 'ra': 12.2220511015048, 'decl': -11.9428416990073}
object read {'loc': [-168.6179309629694, -13.4679458820011], 'ra': 11.3820690370306, 'decl': -13.4679458820011}
object read {'loc': [-167.1273893353561, -13.6871830166966], 'ra': 12.8726106646439, 'decl': -13.6871830166966}
object read {'loc': [-168.2073491972008, -11.6802599069666], 'ra': 11.7926508027992, 'decl': -11.6802599069666}
object read {'loc': [-167.8836787633176, -13.1219078522592], 'ra': 12.1163212366824, 'decl': -13.1219078522592}
object read {'loc': [-167.8025775575874, -12.5380429877622], 'ra': 12.1974224424126, 'decl': -12.5380429877622}
object read {'loc': [-168.305706460895, -13.5477050183036], 'ra': 11.694293539105, 'decl': -13.5477050183036}
object read {'loc': [-167.2346730600072, -12.7310555277411], 'ra': 12.7653269399928, 'decl': -12.7310555277411}
object read {'loc': [-168.9722796052284, -12.125811318479], 'ra': 11.0277203947716, 'decl': -12.125811318479}
object read {'loc': [-168.8810424757978, -12.8206808798078], 'ra': 11.1189575242022, 'decl': -12.8206808798078}
object read {'loc': [-168.2022367259985, -12.5412965960289], 'ra': 11.7977632740015, 'decl': -12.5412965960289}
object read {'loc': [-167.5929035345103, -12.0511820408167], 'ra': 12.4070964654897, 'decl': -12.0511820408167}
object read {'loc': [-167.3262601024645, -11.8672309457844], 'ra': 12.6737398975355, 'decl': -11.8672309457844}
object read {'loc': [-167.9854344202961, -13.7356225648084], 'ra': 12.0145655797039, 'decl': -13.7356225648084}
object read {'loc': [-167.3837920718499, -13.2622249588685], 'ra': 12.6162079281501, 'decl': -13.2622249588685}
object read {'loc': [-167.3332854308948, -13.3694623910868], 'ra': 12.6667145691052, 'decl': -13.3694623910868}
object read {'loc': [-168.35706430266669, -12.7596413267998], 'ra': 11.6429356973333, 'decl': -12.7596413267998}
object read {'loc': [-114.9706434686121, -12.8230555821609], 'ra': 65.0293565313879, 'decl': -12.8230555821609}
object read {'loc': [-115.0845956989966, -12.6330917443068], 'ra': 64.9154043010034, 'decl': -12.6330917443068}
object read {'loc': [-114.7398594360986, -11.9251162625807], 'ra': 65.2601405639014, 'decl': -11.9251162625807}
object read {'loc': [-116.6325935872757, -13.3998963756907], 'ra': 63.3674064127243, 'decl': -13.3998963756907}
object read {'loc': [-115.1873109384177, -13.2582129731389], 'ra': 64.8126890615823, 'decl': -13.2582129731389}
object read {'loc': [-115.2458805748481, -13.2439371130835], 'ra': 64.7541194251519, 'decl': -13.2439371130835}
object read {'loc': [-116.24327143332701, -12.7002381985617], 'ra': 63.756728566673, 'decl': -12.7002381985617}
object read {'loc': [-115.5034251683234, -11.7632937216447], 'ra': 64.4965748316766, 'decl': -11.7632937216447}
object read {'loc': [-115.1627747185394, -12.6762469120942], 'ra': 64.8372252814606, 'decl': -12.6762469120942}
object read {'loc': [-116.6615049800383, -12.2679253632639], 'ra': 63.3384950199617, 'decl': -12.2679253632639}
object read {'loc': [-115.8003593313004, -13.0806349904887], 'ra': 64.1996406686996, 'decl': -13.0806349904887}
object read {'loc': [-115.704815858548, -12.6686923943038], 'ra': 64.295184141452, 'decl': -12.6686923943038}
object read {'loc': [-115.5733237960745, -12.070796473676], 'ra': 64.4266762039255, 'decl': -12.070796473676}
object read {'loc': [-115.2065096655962, -12.2353425270588], 'ra': 64.7934903344038, 'decl': -12.2353425270588}
object read {'loc': [-116.1757590927368, -12.6457929427214], 'ra': 63.8242409072632, 'decl': -12.6457929427214}
object read {'loc': [-116.3665572358127, -11.8687490088861], 'ra': 63.6334427641873, 'decl': -11.8687490088861}
object read {'loc': [-115.0031361883283, -11.9299912697739], 'ra': 64.9968638116717, 'decl': -11.9299912697739}
